"scrape_date", "scrape_time", "name", "capacity", "count", "time"
"2022-09-07", "19:15:36", "BethWall Green", "150", "39", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "CanaryWall", "100", "33", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "CroyWall", "140", "23", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "HarroWall", "500", "82", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-07", "19:15:36", "RavensWall", "150", "67", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "VauxWall East", "140", "92", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "VauxWall West", "150", "96", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "Foundry", "120", "65", "Last updated: 12 mins ago (8:04 PM)"
"2022-09-07", "19:15:36", "KendalWall", "120", "56", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "LancasterWall", "150", "48", "Last updated: 6 mins ago (8:09 PM)"
"2022-09-07", "19:15:36", "PrestonWall", "100", "31", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "The Church", "150", "76", "Last updated: 4 mins ago (8:11 PM)"
"2022-09-07", "19:15:36", "The Mothership", "400", "163", "Last updated: now (8:14 PM)"
"2022-09-07", "19:15:36", "The Newsroom", "225", "141", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "The Prop Store", "180", "91", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "High Sports Brighton", "85", "85", "Last updated: 3 mins ago (8:12 PM)"
"2022-09-07", "19:15:36", "Awesome Walls Liverpool", "69", "22", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-07", "19:15:36", "Awesome Walls Sheffield", "179", "64", "Last updated: 3 mins ago (8:12 PM)"
"2022-09-07", "19:15:36", "Awesome Walls Stockport", "95", "92", "Last updated: 5 mins ago (8:10 PM)"
"2022-09-07", "19:15:36", "Awesome Walls Stoke", "100", "52", "Last updated: 3 mins ago (8:12 PM)"
"2022-09-07", "19:15:36", "Blue Spider UK", "50", "41", "2 mins ago (8:13 PM)"
"2022-09-07", "19:15:36", "Yellow Spider UK", "50", "15", "2 mins ago (8:13 PM)"
"2022-09-07", "19:15:36", "Big Rock Bond", "200", "156", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "Big Rock Hub", "200", "71", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "Yonder", "120", "71", "Last updated: now (8:14 PM)"
"2022-09-07", "19:15:36", "Beacon", "190", "72", "Last updated: 3 mins ago (8:12 PM)"
"2022-09-07", "19:15:36", "Roc-Bloc", "150", "54", "Last updated: 5 mins ago (8:10 PM)"
"2022-09-07", "19:15:36", "Boulder Hut", "0", "0", ""
"2022-09-07", "19:15:36", "The Climbing Experience", "150", "58", "Last updated: 1 min ago (1:14 PM)"
"2022-09-07", "19:15:36", "Pinnacle Northampton", "50", "50", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-07", "19:15:36", "Liverpool Matchworks", "200", "100", "Last updated: 1 min ago (8:14 PM)"
"2022-09-07", "19:15:36", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-07", "19:15:36", "The Hangar Plymouth", "0", "0", ""
"2022-09-07", "19:15:36", "The Climbing Hangar Exeter", "200", "178", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "The Hangar Liverpool", "275", "142", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "Redpoint Worcester", "250", "82", "Last updated: 4 mins ago (7:11 PM)"
"2022-09-07", "19:15:36", "Volume1", "150", "59", "Last updated: now (8:15 PM)"
"2022-09-07", "19:15:36", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-07", "19:15:36", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-07", "20:15:38", "Oakwood", "0", "0", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-07", "20:15:38", "BethWall Green", "150", "26", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-07", "20:15:38", "CanaryWall", "100", "16", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-07", "20:15:38", "CroyWall", "140", "19", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-07", "20:15:38", "HarroWall", "500", "42", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-07", "20:15:38", "RavensWall", "150", "40", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-07", "20:15:38", "VauxWall East", "140", "24", "Last updated: 4 mins ago (9:12 PM)"
"2022-09-07", "20:15:38", "VauxWall West", "150", "65", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-07", "20:15:38", "Foundry", "120", "44", "Last updated: 15 mins ago (9:00 PM)"
"2022-09-07", "20:15:38", "KendalWall", "120", "35", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-07", "20:15:38", "LancasterWall", "150", "27", "Last updated: now (9:15 PM)"
"2022-09-07", "20:15:38", "PrestonWall", "100", "20", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-07", "20:15:38", "The Church", "150", "44", "Last updated: now (9:15 PM)"
"2022-09-07", "20:15:38", "The Mothership", "400", "129", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-07", "20:15:38", "The Newsroom", "225", "89", "Last updated: 1 min ago (9:14 PM)"
"2022-09-07", "20:15:38", "The Prop Store", "180", "58", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-07", "20:15:38", "High Sports Brighton", "85", "85", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-07", "20:15:38", "Awesome Walls Liverpool", "69", "13", "Last updated: 7 mins ago (9:08 PM)"
"2022-09-07", "20:15:38", "Awesome Walls Sheffield", "179", "36", "Last updated: now (9:14 PM)"
"2022-09-07", "20:15:38", "Awesome Walls Stockport", "95", "80", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-07", "20:15:38", "Awesome Walls Stoke", "100", "47", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-07", "20:15:38", "Blue Spider UK", "50", "48", "now (9:15 PM)"
"2022-09-07", "20:15:38", "Yellow Spider UK", "50", "15", "1 min ago (9:14 PM)"
"2022-09-07", "20:15:38", "Big Rock Bond", "200", "143", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-07", "20:15:38", "Big Rock Hub", "200", "71", "Last updated: 3 mins ago (9:13 PM)"
"2022-09-07", "20:15:38", "Yonder", "120", "26", "Last updated: 1 min ago (9:14 PM)"
"2022-09-07", "20:15:38", "Beacon", "190", "0", "Last updated: 9 mins ago (9:06 PM)"
"2022-09-07", "20:15:38", "Roc-Bloc", "150", "18", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-07", "20:15:38", "Boulder Hut", "0", "0", ""
"2022-09-07", "20:15:38", "The Climbing Experience", "150", "56", "Last updated: now (2:15 PM)"
"2022-09-07", "20:15:38", "Pinnacle Northampton", "50", "37", "Last updated: 9 mins ago (9:06 PM)"
"2022-09-07", "20:15:38", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-07", "20:15:38", "Liverpool Matchworks", "200", "64", "Last updated: 1 min ago (9:14 PM)"
"2022-09-07", "20:15:38", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-07", "20:15:38", "The Hangar Plymouth", "0", "0", ""
"2022-09-07", "20:15:38", "The Climbing Hangar Exeter", "200", "150", "Last updated: 2 mins ago (9:13 PM)"
"2022-09-07", "20:15:38", "The Hangar Liverpool", "275", "75", "Last updated: now (9:15 PM)"
"2022-09-07", "20:15:38", "Redpoint Worcester", "250", "84", "Last updated: now (8:14 PM)"
"2022-09-07", "20:15:38", "Volume1", "150", "47", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-07", "20:15:38", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-07", "20:15:38", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-07", "21:15:38", "Oakwood", "0", "0", "Last updated: 20 mins ago (9:55 PM)"
"2022-09-07", "21:15:38", "BethWall Green", "150", "10", "Last updated: now (10:15 PM)"
"2022-09-07", "21:15:38", "CanaryWall", "100", "4", "Last updated: 2 mins ago (10:13 PM)"
"2022-09-07", "21:15:38", "CroyWall", "140", "1", "Last updated: 17 mins ago (9:59 PM)"
"2022-09-07", "21:15:38", "HarroWall", "500", "28", "Last updated: 2 mins ago (10:13 PM)"
"2022-09-07", "21:15:38", "RavensWall", "150", "12", "Last updated: 2 mins ago (10:13 PM)"
"2022-09-07", "21:15:38", "VauxWall East", "140", "0", "Last updated: 6 mins ago (10:09 PM)"
"2022-09-07", "21:15:38", "VauxWall West", "150", "33", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-07", "21:15:38", "Foundry", "120", "25", "Last updated: 28 mins ago (9:47 PM)"
"2022-09-07", "21:15:38", "KendalWall", "120", "11", "Last updated: 17 mins ago (9:58 PM)"
"2022-09-07", "21:15:38", "LancasterWall", "150", "8", "Last updated: 15 mins ago (10:00 PM)"
"2022-09-07", "21:15:38", "PrestonWall", "100", "7", "Last updated: 12 mins ago (10:03 PM)"
"2022-09-07", "21:15:38", "The Church", "150", "16", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-07", "21:15:38", "The Mothership", "400", "52", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-07", "21:15:38", "The Newsroom", "225", "35", "Last updated: 3 mins ago (10:12 PM)"
"2022-09-07", "21:15:38", "The Prop Store", "180", "35", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-07", "21:15:38", "High Sports Brighton", "85", "85", "Last updated: 6 mins ago (10:10 PM)"
"2022-09-07", "21:15:38", "Awesome Walls Liverpool", "69", "0", "Last updated: 21 mins ago (9:54 PM)"
"2022-09-07", "21:15:38", "Awesome Walls Sheffield", "179", "0", "Last updated: 21 mins ago (9:55 PM)"
"2022-09-07", "21:15:38", "Awesome Walls Stockport", "95", "32", "Last updated: 25 mins ago (9:50 PM)"
"2022-09-07", "21:15:38", "Awesome Walls Stoke", "100", "18", "Last updated: 24 mins ago (9:51 PM)"
"2022-09-07", "21:15:38", "Blue Spider UK", "50", "50", "10 mins ago (10:05 PM)"
"2022-09-07", "21:15:38", "Yellow Spider UK", "50", "15", "29 mins ago (9:46 PM)"
"2022-09-07", "21:15:38", "Big Rock Bond", "200", "93", "Last updated: 2 mins ago (10:13 PM)"
"2022-09-07", "21:15:38", "Big Rock Hub", "200", "50", "Last updated: 30 mins ago (9:45 PM)"
"2022-09-07", "21:15:38", "Yonder", "120", "7", "Last updated: 5 mins ago (10:11 PM)"
"2022-09-07", "21:15:38", "Beacon", "190", "0", "Last updated: 9 mins ago (10:06 PM)"
"2022-09-07", "21:15:38", "Roc-Bloc", "150", "4", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-07", "21:15:38", "Boulder Hut", "0", "0", ""
"2022-09-07", "21:15:38", "The Climbing Experience", "150", "50", "Last updated: 5 mins ago (3:10 PM)"
"2022-09-07", "21:15:38", "Pinnacle Northampton", "50", "0", "Last updated: 8 mins ago (10:07 PM)"
"2022-09-07", "21:15:38", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-07", "21:15:38", "Liverpool Matchworks", "200", "0", "Last updated: now (10:15 PM)"
"2022-09-07", "21:15:38", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-07", "21:15:38", "The Hangar Plymouth", "0", "0", ""
"2022-09-07", "21:15:38", "The Climbing Hangar Exeter", "200", "94", "Last updated: 6 mins ago (10:09 PM)"
"2022-09-07", "21:15:38", "The Hangar Liverpool", "275", "24", "Last updated: 4 mins ago (10:11 PM)"
"2022-09-07", "21:15:38", "Redpoint Worcester", "250", "84", "Last updated: 1 min ago (9:14 PM)"
"2022-09-07", "21:15:38", "Volume1", "150", "0", "Last updated: 5 mins ago (10:11 PM)"
"2022-09-07", "21:15:38", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-07", "21:15:38", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-07", "22:15:45", "Oakwood", "0", "0", "Last updated: 1 hour ago (9:55 PM)"
"2022-09-07", "22:15:45", "BethWall Green", "150", "2", "Last updated: 3 mins ago (11:12 PM)"
"2022-09-07", "22:15:45", "CanaryWall", "100", "0", "Last updated: 16 mins ago (11:00 PM)"
"2022-09-07", "22:15:45", "CroyWall", "140", "0", "Last updated: 13 mins ago (11:02 PM)"
"2022-09-07", "22:15:45", "HarroWall", "500", "1", "Last updated: 9 mins ago (11:06 PM)"
"2022-09-07", "22:15:45", "RavensWall", "150", "0", "Last updated: 12 mins ago (11:04 PM)"
"2022-09-07", "22:15:45", "VauxWall East", "140", "0", "Last updated: 1 hour ago (10:09 PM)"
"2022-09-07", "22:15:45", "VauxWall West", "150", "1", "Last updated: 7 mins ago (11:08 PM)"
"2022-09-07", "22:15:45", "Foundry", "120", "11", "Last updated: 1 hour ago (9:47 PM)"
"2022-09-07", "22:15:45", "KendalWall", "120", "2", "Last updated: 1 hour ago (9:58 PM)"
"2022-09-07", "22:15:45", "LancasterWall", "150", "1", "Last updated: 1 hour ago (10:00 PM)"
"2022-09-07", "22:15:45", "PrestonWall", "100", "0", "Last updated: 1 hour ago (10:03 PM)"
"2022-09-07", "22:15:45", "The Church", "150", "3", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-07", "22:15:45", "The Mothership", "400", "12", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-07", "22:15:45", "The Newsroom", "225", "14", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-07", "22:15:45", "The Prop Store", "180", "5", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-07", "22:15:45", "High Sports Brighton", "85", "85", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-07", "22:15:45", "Awesome Walls Liverpool", "69", "0", "Last updated: 1 hour ago (9:54 PM)"
"2022-09-07", "22:15:45", "Awesome Walls Sheffield", "179", "0", "Last updated: 1 hour ago (9:55 PM)"
"2022-09-07", "22:15:45", "Awesome Walls Stockport", "95", "9", "Last updated: 1 hour ago (9:50 PM)"
"2022-09-07", "22:15:45", "Awesome Walls Stoke", "100", "3", "Last updated: 1 hour ago (9:51 PM)"
"2022-09-07", "22:15:45", "Blue Spider UK", "50", "50", "1 hour ago (10:05 PM)"
"2022-09-07", "22:15:45", "Yellow Spider UK", "50", "15", "1 hour ago (9:46 PM)"
"2022-09-07", "22:15:45", "Big Rock Bond", "200", "45", "Last updated: 2 mins ago (11:13 PM)"
"2022-09-07", "22:15:45", "Big Rock Hub", "200", "31", "Last updated: 2 hours ago (9:45 PM)"
"2022-09-07", "22:15:45", "Yonder", "120", "0", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-07", "22:15:45", "Beacon", "190", "0", "Last updated: 9 mins ago (11:06 PM)"
"2022-09-07", "22:15:45", "Roc-Bloc", "150", "1", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-07", "22:15:45", "Boulder Hut", "0", "0", ""
"2022-09-07", "22:15:45", "The Climbing Experience", "150", "50", "Last updated: 5 mins ago (4:10 PM)"
"2022-09-07", "22:15:45", "Pinnacle Northampton", "50", "0", "Last updated: 9 mins ago (11:06 PM)"
"2022-09-07", "22:15:45", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-07", "22:15:45", "Liverpool Matchworks", "200", "0", "Last updated: 5 mins ago (11:11 PM)"
"2022-09-07", "22:15:45", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-07", "22:15:45", "The Hangar Plymouth", "0", "0", ""
"2022-09-07", "22:15:45", "The Climbing Hangar Exeter", "200", "26", "Last updated: now (11:14 PM)"
"2022-09-07", "22:15:45", "The Hangar Liverpool", "275", "5", "Last updated: 6 mins ago (11:09 PM)"
"2022-09-07", "22:15:45", "Redpoint Worcester", "250", "84", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-07", "22:15:45", "Volume1", "150", "0", "Last updated: 4 mins ago (11:11 PM)"
"2022-09-07", "22:15:45", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-07", "22:15:45", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-07", "22:48:42", "Oakwood", "0", "0", "Last updated: 2 hours ago (9:55 PM)"
"2022-09-07", "22:48:42", "BethWall Green", "150", "0", "Last updated: 5 mins ago (11:43 PM)"
"2022-09-07", "22:48:42", "CanaryWall", "100", "0", "Last updated: 49 mins ago (11:00 PM)"
"2022-09-07", "22:48:42", "CroyWall", "140", "0", "Last updated: 1 min ago (11:47 PM)"
"2022-09-07", "22:48:42", "HarroWall", "500", "0", "Last updated: 42 mins ago (11:06 PM)"
"2022-09-07", "22:48:42", "RavensWall", "150", "0", "Last updated: 14 mins ago (11:34 PM)"
"2022-09-07", "22:48:42", "VauxWall East", "140", "0", "Last updated: 2 hours ago (10:09 PM)"
"2022-09-07", "22:48:42", "VauxWall West", "150", "0", "Last updated: 1 min ago (11:47 PM)"
"2022-09-07", "22:48:42", "Foundry", "120", "3", "Last updated: 2 hours ago (9:47 PM)"
"2022-09-07", "22:48:42", "KendalWall", "120", "0", "Last updated: 2 hours ago (9:58 PM)"
"2022-09-07", "22:48:42", "LancasterWall", "150", "0", "Last updated: 2 hours ago (10:00 PM)"
"2022-09-07", "22:48:42", "PrestonWall", "100", "0", "Last updated: 2 hours ago (10:03 PM)"
"2022-09-07", "22:48:42", "The Church", "150", "1", "Last updated: 8 mins ago (11:40 PM)"
"2022-09-07", "22:48:42", "The Mothership", "400", "3", "Last updated: 8 mins ago (11:40 PM)"
"2022-09-07", "22:48:42", "The Newsroom", "225", "4", "Last updated: 8 mins ago (11:40 PM)"
"2022-09-07", "22:48:42", "The Prop Store", "180", "3", "Last updated: 8 mins ago (11:40 PM)"
"2022-09-07", "22:48:42", "High Sports Brighton", "85", "85", "Last updated: 9 mins ago (11:40 PM)"
"2022-09-07", "22:48:42", "Awesome Walls Liverpool", "69", "0", "Last updated: 2 hours ago (9:54 PM)"
"2022-09-07", "22:48:42", "Awesome Walls Sheffield", "179", "0", "Last updated: 2 hours ago (9:55 PM)"
"2022-09-07", "22:48:42", "Awesome Walls Stockport", "95", "0", "Last updated: 2 hours ago (9:50 PM)"
"2022-09-07", "22:48:42", "Awesome Walls Stoke", "100", "0", "Last updated: 2 hours ago (9:51 PM)"
"2022-09-07", "22:48:42", "Blue Spider UK", "50", "50", "2 hours ago (10:05 PM)"
"2022-09-07", "22:48:42", "Yellow Spider UK", "50", "15", "2 hours ago (9:46 PM)"
"2022-09-07", "22:48:42", "Big Rock Bond", "200", "20", "Last updated: 6 mins ago (11:43 PM)"
"2022-09-07", "22:48:42", "Big Rock Hub", "200", "19", "Last updated: 2 hours ago (9:45 PM)"
"2022-09-07", "22:48:42", "Yonder", "120", "0", "Last updated: 8 mins ago (11:40 PM)"
"2022-09-07", "22:48:42", "Beacon", "190", "0", "Last updated: 12 mins ago (11:36 PM)"
"2022-09-07", "22:48:42", "Roc-Bloc", "150", "0", "Last updated: 6 mins ago (11:43 PM)"
"2022-09-07", "22:48:42", "Boulder Hut", "0", "0", ""
"2022-09-07", "22:48:42", "The Climbing Experience", "150", "50", "Last updated: 8 mins ago (4:40 PM)"
"2022-09-07", "22:48:42", "Pinnacle Northampton", "50", "0", "Last updated: 13 mins ago (11:36 PM)"
"2022-09-07", "22:48:42", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-07", "22:48:42", "Liverpool Matchworks", "200", "0", "Last updated: 7 mins ago (11:41 PM)"
"2022-09-07", "22:48:42", "The Hangar London", "60", "3", "Last updated: Jul 2, 2022"
"2022-09-07", "22:48:42", "The Hangar Plymouth", "0", "0", ""
"2022-09-07", "22:48:42", "The Climbing Hangar Exeter", "200", "15", "Last updated: 4 mins ago (11:44 PM)"
"2022-09-07", "22:48:42", "The Hangar Liverpool", "275", "2", "Last updated: 7 mins ago (11:41 PM)"
"2022-09-07", "22:48:42", "Redpoint Worcester", "250", "84", "Last updated: 8 mins ago (10:40 PM)"
"2022-09-07", "22:48:42", "Volume1", "150", "0", "Last updated: 5 mins ago (11:44 PM)"
"2022-09-07", "22:48:42", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-07", "22:48:42", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-07", "23:15:44", "Oakwood", "0", "0", "Last updated: 2 hours ago (9:55 PM)"
"2022-09-07", "23:15:44", "BethWall Green", "150", "0", "Last updated: 3 mins ago (12:12 AM)"
"2022-09-07", "23:15:44", "CanaryWall", "100", "0", "Last updated: 1 hour ago (11:00 PM)"
"2022-09-07", "23:15:44", "CroyWall", "140", "0", "Last updated: 13 mins ago (12:02 AM)"
"2022-09-07", "23:15:44", "HarroWall", "500", "0", "Last updated: 1 hour ago (11:06 PM)"
"2022-09-07", "23:15:44", "RavensWall", "150", "0", "Last updated: 10 mins ago (12:06 AM)"
"2022-09-07", "23:15:44", "VauxWall East", "140", "0", "Last updated: 2 hours ago (10:09 PM)"
"2022-09-07", "23:15:44", "VauxWall West", "150", "0", "Last updated: 13 mins ago (12:02 AM)"
"2022-09-07", "23:15:44", "Foundry", "120", "0", "Last updated: 2 hours ago (9:47 PM)"
"2022-09-07", "23:15:44", "KendalWall", "120", "0", "Last updated: 2 hours ago (9:58 PM)"
"2022-09-07", "23:15:44", "LancasterWall", "150", "0", "Last updated: 2 hours ago (10:00 PM)"
"2022-09-07", "23:15:44", "PrestonWall", "100", "0", "Last updated: 2 hours ago (10:03 PM)"
"2022-09-07", "23:15:44", "The Church", "150", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-07", "23:15:44", "The Mothership", "400", "0", "Last updated: 5 mins ago (12:11 AM)"
"2022-09-07", "23:15:44", "The Newsroom", "225", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-07", "23:15:44", "The Prop Store", "180", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-07", "23:15:44", "High Sports Brighton", "85", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-07", "23:15:44", "Awesome Walls Liverpool", "69", "0", "Last updated: 2 hours ago (9:54 PM)"
"2022-09-07", "23:15:44", "Awesome Walls Sheffield", "179", "0", "Last updated: 2 hours ago (9:55 PM)"
"2022-09-07", "23:15:44", "Awesome Walls Stockport", "95", "0", "Last updated: 2 hours ago (9:50 PM)"
"2022-09-07", "23:15:44", "Awesome Walls Stoke", "100", "0", "Last updated: 2 hours ago (9:51 PM)"
"2022-09-07", "23:15:44", "Blue Spider UK", "50", "0", "2 hours ago (10:05 PM)"
"2022-09-07", "23:15:44", "Yellow Spider UK", "50", "0", "2 hours ago (9:46 PM)"
